Player,Age,Position,CM,KG,Start,Sub,Mins,Goals,Assists,G+A,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
A.Prieto,30,Goalkeeper,194,91,4,0,360,0,0,0,0,0,0,40.6,0.3,0,6.23,Malaga,2017/2018,ESP,Spain
A.Prieto,30,Goalkeeper,194,91,1,0,1,0,0,0,1,0,0,0,0,0,6,Espanyol,2019/2020,ESP,Spain
A.Primo,19,Goalkeeper,187,0,1,0,90,0,0,0,0,0,0,80,0,0,6.26,Levante,2021/2022,ESP,Spain
A.Puertas,32,Midfielder,183,77,27,9,2565,7,3,10,7,0,1.2,72,1.8,1,6.76,Granada,2019/2020,ESP,Spain
A.Puertas,32,Midfielder,183,77,22,13,2170,3,5,8,6,0,0.7,67.7,1.4,3,6.51,Granada,2020/2021,ESP,Spain
A.Puertas,32,Midfielder,183,77,25,8,2272,6,1,7,4,0,1,72.5,1.5,1,6.59,Granada,2021/2022,ESP,Spain
A.Puigmal,23,Forward,173,69,7,15,761,1,0,1,4,0,0.8,72.7,0.1,0,6.24,Almeria,2022/2023,ESP,Spain
A.Raillo,32,Defender,187,80,4,0,360,0,0,0,1,0,1,77.1,2.8,0,6.55,Espanyol,2015/2016,ESP,Spain
A.Raillo,32,Defender,187,80,32,0,2779,1,0,1,7,1,0.4,82.6,2.2,0,6.43,Mallorca,2019/2020,ESP,Spain
A.Raillo,32,Defender,187,80,17,0,1530,2,0,2,8,0,0.5,85.6,1.6,0,6.53,Mallorca,2021/2022,ESP,Spain
A.Raillo,32,Defender,187,80,31,0,2767,2,3,5,11,1,0.4,83.2,3,1,6.88,Mallorca,2022/2023,ESP,Spain
A.Rami,38,Defender,190,90,33,0,2970,2,1,3,10,1,0.6,81.1,2.2,0,7.03,Valencia,2011/2012,FRA,France
A.Rami,38,Defender,190,90,24,1,2081,0,2,2,5,1,0.8,82.6,2.5,2,6.97,Valencia,2012/2013,FRA,France
A.Rami,38,Defender,190,90,3,0,270,0,0,0,1,0,1,84.6,3.7,1,7.02,Valencia,2013/2014,FRA,France
A.Rami,38,Defender,190,90,28,0,2428,0,1,1,7,1,0.4,79.7,1.8,0,6.61,Sevilla,2015/2016,FRA,France
A.Rami,38,Defender,190,90,21,0,1785,0,0,0,3,1,0.5,83.7,1.9,0,6.78,Sevilla,2016/2017,FRA,France
A.Ramos,38,Forward,184,78,13,1,1131,4,1,5,4,0,1.6,69,3.5,1,6.8,Granada,2016/2017,COL,Colombia
A.Ramos,38,Forward,184,78,2,5,222,0,0,0,0,0,0.9,64.9,2.1,0,6.27,Granada,2019/2020,COL,Colombia
A.Redondo,26,Defender,0,0,1,0,90,0,0,0,0,0,0,42.9,2,0,6.8,Getafe,2017/2018,ESP,Spain
A.Remiro,28,Goalkeeper,191,79,25,0,2250,0,0,0,0,0,0,72.6,0.3,0,6.61,Real Sociedad,2019/2020,ESP,Spain
A.Remiro,28,Goalkeeper,191,79,38,0,3420,0,0,0,0,0,0,68.6,0.2,1,6.51,Real Sociedad,2020/2021,ESP,Spain
A.Remiro,28,Goalkeeper,191,79,35,0,3150,0,0,0,1,0,0,73.1,0.1,1,6.7,Real Sociedad,2021/2022,ESP,Spain
A.Remiro,28,Goalkeeper,191,79,38,0,3420,0,0,0,1,0,0,68.8,0.2,0,6.71,Real Sociedad,2022/2023,ESP,Spain
A.Revuelta,23,Defender,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,Getafe,2022/2023,ESP,Spain
A.Riesgo,40,Goalkeeper,185,76,1,0,45,0,0,0,0,0,0,50,0,0,7.42,Osasuna,2011/2012,ESP,Spain
A.Riesgo,40,Goalkeeper,185,76,2,0,165,0,0,0,1,0,0,40.9,0,0,6.23,Osasuna,2012/2013,ESP,Spain
A.Riesgo,40,Goalkeeper,185,76,1,1,119,0,0,0,0,0,0,62.8,0.5,0,7.23,Osasuna,2013/2014,ESP,Spain
A.Riesgo,40,Goalkeeper,185,76,34,0,3060,0,0,0,1,0,0,41.4,0.6,1,6.56,Eibar,2015/2016,ESP,Spain
A.Riesgo,40,Goalkeeper,185,76,16,0,1254,0,0,0,0,2,0,39.8,0.3,0,6.14,Eibar,2016/2017,ESP,Spain
A.Riesgo,40,Goalkeeper,185,76,1,0,90,0,0,0,0,0,0,35.5,2,0,7.29,Eibar,2017/2018,ESP,Spain
A.Rivera,46,Midfielder,170,68,30,0,2562,0,3,3,5,0,0.4,78.9,0.3,1,7.09,Sporting Gijon,2010/2011,ESP,Spain
A.Rivera,46,Midfielder,170,68,21,8,1880,0,3,3,4,0,0.3,77,0.3,0,6.8,Sporting Gijon,2011/2012,ESP,Spain
A.Rivera,46,Midfielder,170,68,6,6,612,0,0,0,3,0,0.2,80.4,0.4,0,6.34,Elche,2013/2014,ESP,Spain
A.Robles,25,Defender,173,68,1,0,90,0,0,0,0,0,0,65.4,2,0,6.59,Malaga,2017/2018,ESP,Spain
A.Rodriguez,36,Forward,172,68,2,8,282,1,1,2,0,0,0.8,79.2,0.5,0,6.17,Levante,2012/2013,ESP,Spain
A.Rodriguez,36,Forward,172,68,1,8,244,2,0,2,0,0,0.7,78.1,0,0,6.23,Levante,2013/2014,ESP,Spain
A.Rodriguez,36,Forward,172,68,6,9,526,0,1,1,1,0,0.5,79.6,0.5,0,6.14,Eibar,2014/2015,ESP,Spain
A.Rodriguez,36,Forward,172,68,26,7,2299,13,2,15,6,0,2.1,69.6,0.9,3,6.78,Getafe,2017/2018,ESP,Spain
A.Rodriguez,36,Forward,172,68,20,17,1821,8,3,11,4,0,1.8,66.6,0.8,2,6.46,Getafe,2018/2019,ESP,Spain
A.Rodriguez,36,Forward,172,68,9,23,1397,10,3,13,6,0,1.7,63.8,0.9,1,6.53,Getafe,2019/2020,ESP,Spain
A.Rodriguez,36,Forward,172,68,12,21,1364,5,0,5,4,0,1.2,69.7,0.7,1,6.19,Getafe,2020/2021,ESP,Spain
A.Rodriguez,36,Forward,172,68,19,10,1551,4,2,6,4,0,1,73.3,0.7,0,6.37,Mallorca,2021/2022,ESP,Spain
A.Rodriguez,36,Forward,172,68,3,15,382,1,0,1,1,0,0.7,73.4,0.6,0,6.15,Mallorca,2022/2023,ESP,Spain
A.Rodriguez,19,Forward,192,81,0,6,76,1,1,2,0,0,0.3,75,0.3,0,6.27,Real Madrid,2022/2023,ESP,Spain
A.Ruano,38,Defender,182,75,21,0,1842,0,0,0,7,1,0.4,76.9,1.6,1,6.73,Sevilla,2010/2011,ESP,Spain
A.Ruano,38,Defender,182,75,11,1,991,1,0,1,3,0,0.8,78.5,1.7,0,6.76,Getafe,2011/2012,ESP,Spain
A.Ruano,38,Defender,182,75,1,0,90,1,0,1,1,0,1,87.8,3,0,7.63,Sevilla,2011/2012,ESP,Spain
A.Ruano,38,Defender,182,75,25,1,2245,3,0,3,11,2,0.4,75.9,1.8,1,6.8,Getafe,2012/2013,ESP,Spain
A.Ruano,38,Defender,182,75,27,2,2444,0,0,0,14,1,0.4,75,2,0,6.61,Getafe,2013/2014,ESP,Spain
A.Ruano,38,Defender,182,75,28,1,2508,1,1,2,13,1,0.2,73.7,2.7,1,6.68,Getafe,2014/2015,ESP,Spain
A.Ruano,38,Defender,182,75,15,0,1350,1,0,1,7,0,0.1,79,1.9,0,6.89,Getafe,2015/2016,ESP,Spain
A.Ruano,38,Defender,182,75,19,5,1818,2,1,3,10,1,0.3,82.1,1.3,0,6.45,Deportivo Alaves,2016/2017,ESP,Spain
A.Ruano,38,Defender,182,75,25,3,2184,1,0,1,6,0,0.5,76.3,1,0,6.49,Deportivo Alaves,2017/2018,ESP,Spain
A.Rubio,30,Forward,182,77,0,2,26,0,0,0,0,0,0,28.6,0,0,6.12,Sevilla,2012/2013,ESP,Spain
A.Rubio,44,Midfielder,180,67,34,1,2839,0,2,2,8,0,0.4,84.9,1,0,6.66,Real Valladolid,2012/2013,ESP,Spain
A.Rubio,44,Midfielder,180,67,28,3,2459,0,0,0,10,0,0.3,80,1.1,0,6.69,Real Valladolid,2013/2014,ESP,Spain
A.Rudiger,31,Defender,190,85,26,7,2411,1,0,1,1,0,0.7,92.1,1.1,0,6.53,Real Madrid,2022/2023,GER,Germany
A.Ruibal,27,Defender,176,74,0,2,7,0,0,0,0,0,0,100,0,0,5.94,Real Betis,2017/2018,ESP,Spain
A.Ruibal,28,Defender,176,74,13,12,1218,0,0,0,5,0,0.6,77.5,0.2,0,6.41,Leganes,2019/2020,ESP,Spain
A.Ruibal,28,Defender,176,74,21,7,1606,2,2,4,2,0,1.2,75.9,0.5,0,6.54,Real Betis,2020/2021,ESP,Spain
A.Ruibal,28,Defender,176,74,9,10,858,0,0,0,6,0,1.1,79.7,0.3,0,6.26,Real Betis,2021/2022,ESP,Spain
A.Ruibal,28,Defender,176,74,15,11,1451,0,0,0,4,1,0.6,78.3,0.6,2,6.68,Real Betis,2022/2023,ESP,Spain
A.Ruiz,24,Forward,180,75,0,1,21,0,0,0,0,0,1,80,0,0,6.66,Barcelona,2018/2019,ESP,Spain
A.Rukavina,40,Defender,177,74,37,0,3315,1,2,3,4,1,0.4,75.6,0.3,0,6.66,Real Valladolid,2012/2013,SRB,Serbia
A.Rukavina,40,Defender,177,74,34,0,3062,1,1,2,6,0,0.4,69.5,0.4,2,6.79,Real Valladolid,2013/2014,SRB,Serbia
A.Rukavina,40,Defender,177,74,15,6,1408,0,0,0,5,0,0.2,76.6,0.3,1,6.54,Villarreal,2014/2015,SRB,Serbia
A.Rukavina,40,Defender,177,74,14,4,1346,0,0,0,5,0,0.1,78.8,0.6,0,6.61,Villarreal,2015/2016,SRB,Serbia
A.Rukavina,40,Defender,177,74,3,1,271,0,0,0,2,0,0.3,72.2,1,0,6.51,Villarreal,2016/2017,SRB,Serbia
A.Rukavina,40,Defender,177,74,14,3,1270,0,0,0,5,0,0.1,83.4,0.5,0,6.56,Villarreal,2017/2018,SRB,Serbia
A.Sadiku,32,Forward,182,81,4,2,269,0,0,0,1,0,0.8,76.8,1.7,0,6.21,Levante,2017/2018,ALB,Albania
A.Sanabria,28,Forward,180,70,27,2,2265,11,1,12,4,0,1.7,71.6,2.1,3,6.72,Sporting Gijon,2015/2016,PAR,Paraguay
A.Sanabria,28,Forward,180,70,16,6,1494,4,1,5,2,0,1.7,63,3.5,1,6.57,Real Betis,2016/2017,PAR,Paraguay
A.Sanabria,28,Forward,180,70,8,9,847,8,0,8,0,0,1.4,73.1,1.4,0,6.75,Real Betis,2017/2018,PAR,Paraguay
A.Sanabria,28,Forward,180,70,8,7,809,2,0,2,2,0,1.1,75.2,1.5,0,6.38,Real Betis,2018/2019,PAR,Paraguay
A.Sanabria,28,Forward,180,70,10,6,936,3,0,3,2,0,1.6,72.9,2.7,0,6.62,Real Betis,2020/2021,PAR,Paraguay
A.Sanchez ,35,Forward,169,62,20,5,1681,12,5,17,4,0,1.8,80.8,0.4,1,7.43,Barcelona,2011/2012,CHL,Chile
A.Sanchez ,35,Forward,169,62,18,11,1707,8,9,17,4,0,1.1,80.5,0.6,1,7.04,Barcelona,2012/2013,CHL,Chile
A.Sanchez ,35,Forward,169,62,27,7,2386,19,10,29,2,0,1.9,79.8,0.7,3,7.54,Barcelona,2013/2014,CHL,Chile
A.Sanchez,26,Defender,179,78,19,10,1622,1,0,1,3,0,0.6,79.3,0.4,1,6.42,Mallorca,2021/2022,ESP,Spain
A.Sanchez,26,Defender,179,78,11,21,1066,0,0,0,5,0,0.4,72.5,0.2,0,6.17,Mallorca,2022/2023,ESP,Spain
A.Sane,28,Midfielder,173,0,0,1,64,0,0,0,0,0,1,66.7,2,0,6.07,Atletico Madrid,2017/2018,SEN,Senegal
A.Santos ,35,Midfielder,178,72,4,9,336,0,0,0,3,0,0.5,84,0.4,0,6.23,Deportivo La Coruna,2012/2013,PRT,Portugal
A.Santos,35,Defender,193,83,17,0,1520,0,0,0,0,1,0.4,83.7,1.9,0,6.9,Valencia,2015/2016,BRA,Brazil
A.Santos,35,Defender,193,83,11,1,1001,0,0,0,1,0,0.2,84.3,1.3,0,6.77,Valencia,2016/2017,BRA,Brazil
A.Sanz,23,Midfielder,171,68,0,2,27,0,0,0,0,0,0,83.3,0,0,6.01,Barcelona,2021/2022,ESP,Spain
A.Sardinero,33,Forward,175,60,4,7,469,1,0,1,0,0,0.9,70.7,0.2,0,6.4,Getafe,2010/2011,ESP,Spain
A.Sedlar,32,Defender,178,79,9,3,813,0,0,0,3,1,0.1,82.5,1.5,0,6.25,Mallorca,2019/2020,SRB,Serbia
A.Sedlar,32,Defender,178,79,3,7,401,0,0,0,3,1,0,81.7,0.8,0,6.02,Mallorca,2021/2022,SRB,Serbia
A.Semedo,26,Defender,190,75,0,3,42,0,0,0,1,0,0.7,81,1,0,6.15,Espanyol,2018/2019,GNB,Guinea-Bissau
A.Silva,28,Forward,185,84,25,2,2164,9,0,9,4,0,2.3,72.7,2.5,2,6.93,Sevilla,2018/2019,PRT,Portugal
A.Sissoko,33,Defender,181,84,10,1,767,0,0,0,1,0,0.4,70,1.6,0,6.53,Granada,2014/2015,FRA,France
A.Sivera,27,Goalkeeper,184,75,1,0,63,0,0,0,0,0,0,38.5,0,0,6.71,Deportivo Alaves,2017/2018,ESP,Spain
A.Sivera,27,Goalkeeper,184,75,3,0,270,0,0,0,0,0,0,42,0.7,0,6.24,Deportivo Alaves,2018/2019,ESP,Spain
A.Sivera,27,Goalkeeper,184,75,3,0,270,0,0,0,1,0,0,55.4,0.7,0,6.06,Deportivo Alaves,2019/2020,ESP,Spain
A.Sivera,27,Goalkeeper,184,75,1,0,72,0,0,0,0,0,0,38.9,1,0,6.79,Deportivo Alaves,2020/2021,ESP,Spain
A.Sivera,27,Goalkeeper,184,75,3,1,276,0,0,0,1,0,0,58.2,0,0,6.48,Deportivo Alaves,2021/2022,ESP,Spain
A.Sola,24,Defender,178,75,1,0,90,0,0,0,0,0,2,80.8,0,0,8.03,Real Sociedad,2018/2019,ESP,Spain
A.Sola,24,Defender,178,75,0,2,39,0,0,0,0,0,0.5,68.4,0,0,6.43,Real Sociedad,2021/2022,ESP,Spain
A.Sola,24,Defender,178,75,3,7,346,0,0,0,1,0,0.4,81,0.7,0,6.54,Real Sociedad,2022/2023,ESP,Spain
A.Solano,26,Defender,176,69,1,0,46,0,0,0,0,0,0,76.9,1,0,6.67,Atletico Madrid,2018/2019,COL,Colombia
A.Solari,32,Forward,180,80,3,13,478,2,2,4,2,0,0.3,75.8,0.6,0,6.56,Celta Vigo,2020/2021,ARG,Argentina
A.Solari,32,Forward,180,80,4,22,700,0,0,0,5,0,0.3,69.3,0.2,0,6.14,Celta Vigo,2021/2022,ARG,Argentina
A.Solari,32,Forward,180,80,4,9,260,0,1,1,1,0,0.2,78.2,0.3,0,6.2,Celta Vigo,2022/2023,ARG,Argentina
A.Song,36,Midfielder,185,74,17,3,1537,1,0,1,3,0,0.2,92.7,1.7,0,7.14,Barcelona,2012/2013,CMR,Cameroon
A.Song,36,Midfielder,185,74,12,7,1123,0,0,0,2,0,0.2,91.7,1.3,0,6.85,Barcelona,2013/2014,CMR,Cameroon
A.Sorloth,28,Forward,195,90,20,13,1760,4,0,4,2,0,1.1,73.6,1.5,1,6.56,Real Sociedad,2021/2022,NOR,Norway
A.Sorloth,28,Forward,195,90,28,6,2398,12,3,15,4,0,1.9,69.5,1.8,3,6.85,Real Sociedad,2022/2023,NOR,Norway
A.Soro,25,Forward,173,64,3,12,384,1,2,3,1,0,0.1,76.1,0.1,0,6.13,Granada,2020/2021,ESP,Spain
A.Soro,25,Forward,173,64,7,9,575,0,0,0,0,0,0.4,75.5,0.6,0,6.27,Granada,2021/2022,ESP,Spain
A.Szymanowski,35,Forward,175,65,24,4,2040,8,2,10,1,0,1.5,78.2,0.2,3,6.77,Leganes,2016/2017,ARG,Argentina
A.Szymanowski,35,Forward,175,65,13,0,1064,2,2,4,1,0,1.5,75.6,0.2,0,6.77,Leganes,2017/2018,ARG,Argentina
A.Szymanowski,35,Forward,175,65,0,1,9,0,0,0,0,0,0,80,0,0,5.92,Leganes,2018/2019,ARG,Argentina
A.Tchouameni,24,Defender,187,81,24,9,2120,0,4,4,2,0,1.2,93.5,1.5,2,7.04,Real Madrid,2022/2023,FRA,France
A.Tejero,27,Defender,174,69,0,1,2,0,0,0,0,0,0,0,0,0,6.02,Real Madrid,2016/2017,ESP,Spain
A.Tejero,27,Defender,174,69,1,1,109,0,0,0,1,0,1,81.8,0.5,0,6.56,Eibar,2018/2019,ESP,Spain
A.Tejero,27,Defender,174,69,16,2,1450,0,0,0,4,0,0.3,73.2,1.2,1,6.73,Eibar,2019/2020,ESP,Spain
A.Tejero,27,Defender,174,69,1,1,109,0,0,0,1,0,1,81.8,0.5,0,6.56,Eibar,2020/2021,ESP,Spain
A.Telles,31,Defender,181,71,15,12,1428,0,2,2,6,0,0.4,81.1,1,0,6.52,Sevilla,2022/2023,BRA,Brazil
A.Tenas,22,Goalkeeper,185,85,1,0,1,0,0,0,1,0,0,0,0,0,6,Barcelona,2022/2023,ESP,Spain
A.Tighadouini,31,Forward,179,70,4,6,387,1,0,1,0,0,1.5,74,0.2,0,6.4,Malaga,2015/2016,MAR,Morocco
A.Tirlea,23,Defender,182,0,0,1,14,0,0,0,0,0,0,71.4,0,0,6.42,Deportivo Alaves,2021/2022,ROU,Romania
A.Tomas,39,Defender,177,72,20,1,1684,0,0,0,2,0,0.6,81.8,0.8,1,6.88,Deportivo La Coruna,2010/2011,ESP,Spain
A.Tomas,39,Defender,177,72,2,1,162,0,0,0,2,0,0.3,75.4,0.3,0,6.35,Real Zaragoza,2011/2012,ESP,Spain
A.Tosca,32,Defender,181,78,17,0,1503,0,0,0,2,0,0.2,78.8,1.4,0,6.61,Real Betis,2016/2017,ROU,Romania
A.Tosca,32,Defender,181,78,5,1,424,0,0,0,0,0,0.3,86.8,1,0,6.36,Real Betis,2017/2018,ROU,Romania
A.Trajkovski,31,Forward,179,78,1,13,319,0,0,0,0,0,0.7,82.2,0.1,0,6.3,Mallorca,2019/2020,MKD,North Macedonia
A.Traore,28,Midfielder,178,86,0,1,7,0,0,0,0,0,1,75,0,0,6.62,Barcelona,2013/2014,ESP,Spain
A.Traore,28,Midfielder,178,86,4,7,379,0,2,2,0,0,0.8,85.2,0.5,1,6.74,Barcelona,2021/2022,ESP,Spain
A.Trujillo,36,Defender,177,78,36,0,3240,1,0,1,6,0,0.5,75.1,1.8,2,6.8,Almeria,2013/2014,ESP,Spain
A.Trujillo,36,Defender,177,78,35,1,3208,0,1,1,5,1,0.3,73.6,2.1,0,6.65,Almeria,2014/2015,ESP,Spain
A.Trujillo,36,Defender,177,78,8,0,668,0,0,0,0,0,0.3,76.9,0.4,0,6.44,Levante,2015/2016,ESP,Spain
A.Tuhami,29,Forward,173,69,12,7,1082,1,0,1,6,0,0.5,74.9,1.4,0,6.41,Real Valladolid,2018/2019,ESP,Spain
A.Tuhami,29,Forward,173,69,1,10,182,0,0,0,1,0,0.1,85.6,0.3,0,6.09,Real Valladolid,2019/2020,ESP,Spain
A.Tuhami,29,Forward,173,69,3,0,212,1,0,1,1,0,1,76.3,0.7,1,6.8,Real Valladolid,2022/2023,ESP,Spain
A.Tunez,37,Defender,187,83,30,0,2700,0,0,0,5,0,0.3,75.2,1.5,2,6.8,Celta Vigo,2012/2013,VEN,Venezuela
A.Turan,37,Forward,177,76,24,9,2167,3,6,9,10,0,1.4,83.2,0.5,3,7.21,Atletico Madrid,2011/2012,TUR,Turkey
A.Turan,37,Forward,177,76,26,6,2175,5,4,9,7,0,1.3,84.2,0.4,1,7.07,Atletico Madrid,2012/2013,TUR,Turkey
A.Turan,37,Forward,177,76,22,8,1932,3,4,7,8,0,1.1,83,0.7,2,6.96,Atletico Madrid,2013/2014,TUR,Turkey
A.Turan,37,Forward,177,76,28,4,2347,2,4,6,7,0,0.8,85.4,1.2,1,7.03,Atletico Madrid,2014/2015,TUR,Turkey
A.Turan,37,Forward,177,76,9,9,816,2,3,5,5,0,0.6,92.3,0.2,0,6.73,Barcelona,2015/2016,TUR,Turkey
A.Turan,37,Forward,177,76,14,4,1244,3,3,6,1,0,0.8,87.1,0.6,0,7.15,Barcelona,2016/2017,TUR,Turkey
A.Tziolis,39,Midfielder,192,85,8,2,729,0,0,0,1,0,0.8,82.5,1.1,0,6.84,Racing Santander,2010/2011,GRE,Greece
A.Tziolis,39,Midfielder,192,85,6,6,615,0,0,0,2,0,0.5,78.1,0.9,1,6.65,Racing Santander,2011/2012,GRE,Greece
A.Vadillo,29,Forward,180,69,2,2,112,0,0,0,0,0,0.5,76.2,0.5,0,6.58,Real Betis,2011/2012,ESP,Spain
A.Vadillo,29,Forward,180,69,3,11,498,0,2,2,3,0,0.5,70.8,0.9,0,6.53,Real Betis,2012/2013,ESP,Spain
A.Vadillo,29,Forward,180,69,13,8,1105,0,2,2,3,0,1.2,71.1,0.9,0,6.38,Real Betis,2013/2014,ESP,Spain
A.Vadillo,29,Forward,180,69,1,2,85,0,0,0,0,0,0.3,85.3,0.3,0,6.14,Real Betis,2015/2016,ESP,Spain
A.Vadillo,29,Forward,180,69,15,7,1222,3,1,4,0,0,0.8,73.8,0.3,0,6.53,Granada,2019/2020,ESP,Spain
A.Vadillo,29,Midfielder,180,69,0,3,6,0,0,0,1,0,0,77.8,0.3,0,6.06,Espanyol,2021/2022,ESP,Spain
A.Vazquez,32,Forward,182,75,8,22,1196,4,0,4,1,0,1,71.3,0.3,0,6.34,Espanyol,2010/2011,ESP,Spain
A.Vazquez,32,Forward,182,75,19,9,1621,5,1,6,2,0,1.4,71.3,0.2,0,6.35,Espanyol,2011/2012,ESP,Spain
A.Vazquez,32,Forward,182,75,14,15,1320,4,0,4,2,0,1,73.4,0.3,0,6.28,Getafe,2012/2013,ESP,Spain
A.Vazquez,32,Forward,182,75,2,0,143,1,0,1,0,0,3,77.8,0,0,7.04,Espanyol,2012/2013,ESP,Spain
A.Vazquez,32,Forward,182,75,0,1,27,0,0,0,0,0,3,42.9,0,0,5.89,Getafe,2013/2014,ESP,Spain
A.Vazquez,32,Forward,182,75,19,2,1748,7,0,7,2,0,1.7,70.3,0.4,0,6.51,Getafe,2014/2015,ESP,Spain
A.Vazquez,32,Forward,182,75,24,10,1992,5,4,9,6,0,1.4,68.7,0.7,2,6.37,Getafe,2015/2016,ESP,Spain
A.Vazquez,32,Forward,182,75,2,8,313,0,1,1,0,0,0.5,76.9,0.1,0,6.25,Espanyol,2016/2017,ESP,Spain
A.Vidal ,34,Defender,177,70,36,2,3133,6,3,9,3,0,1.6,78.5,0.6,2,6.93,Almeria,2013/2014,ESP,Spain
A.Vidal ,34,Defender,177,70,22,9,2167,4,5,9,8,0,0.6,74.4,0.5,1,6.93,Sevilla,2014/2015,ESP,Spain
A.Vidal ,34,Defender,177,70,6,3,543,0,1,1,1,0,0.1,86.9,0.3,0,6.76,Barcelona,2015/2016,ESP,Spain
A.Vidal ,34,Defender,177,70,5,1,472,2,2,4,0,0,1.5,82.4,0.3,0,7.34,Barcelona,2016/2017,ESP,Spain
A.Vidal ,34,Defender,177,70,4,11,455,1,1,2,0,0,0.5,78,0.2,0,6.36,Barcelona,2017/2018,ESP,Spain
A.Vidal ,34,Defender,177,70,5,6,526,0,0,0,3,0,0.7,76.1,0.7,0,6.54,Sevilla,2018/2019,ESP,Spain
A.Vidal ,34,Defender,177,70,26,3,2178,2,4,6,6,0,0.8,77,0.4,0,6.69,Deportivo Alaves,2019/2020,ESP,Spain
A.Vidal ,34,Defender,177,70,5,7,590,0,1,1,2,0,0.1,86.2,1.2,0,6.61,Sevilla,2020/2021,ESP,Spain
A.Vidal ,34,Defender,177,70,10,15,1025,0,3,3,8,1,0.1,77.9,0.1,0,6.25,Espanyol,2022/2023,ESP,Spain
A.Vidal ,34,Defender,177,70,21,10,1908,2,0,2,10,0,0.2,82.7,0.3,0,6.39,Espanyol,2021/2022,ESP,Spain
A.Vidal,36,Midfielder,180,75,22,11,1929,3,7,10,7,0,0.7,89,1.2,0,6.89,Barcelona,2018/2019,CHL,Chile
A.Vidal,36,Midfielder,180,75,16,17,1663,8,2,10,4,0,0.8,88.4,1,1,6.83,Barcelona,2019/2020,CHL,Chile
A.Villalibre,26,Forward,184,86,0,6,71,0,1,1,0,0,0.2,55.6,0.8,0,6.24,Athletic Bilbao,2016/2017,ESP,Spain
A.Villalibre,26,Forward,184,86,5,14,525,3,0,3,0,0,0.9,64.4,1.4,1,6.24,Athletic Bilbao,2019/2020,ESP,Spain
A.Villalibre,26,Forward,184,86,16,19,1586,4,2,6,1,0,1.1,63.7,1.6,0,6.37,Athletic Bilbao,2020/2021,ESP,Spain
A.Villalibre,26,Forward,184,86,3,16,540,2,0,2,0,0,1,62.2,1,0,6.27,Athletic Bilbao,2021/2022,ESP,Spain
A.Villalibre,26,Forward,184,86,1,4,96,0,0,0,0,0,0.8,61.1,0.4,0,6.15,Athletic Bilbao,2022/2023,ESP,Spain
A.Werner,28,Goalkeeper,192,85,1,0,90,0,0,0,0,0,0,25,0,0,7.06,Atletico Madrid,2017/2018,ARG,Argentina
A.Werner,28,Goalkeeper,192,85,6,0,540,0,0,0,0,0,0,43.2,0,0,5.87,Huesca,2018/2019,ARG,Argentina
A.Werner,28,Goalkeeper,192,85,2,0,180,0,0,0,0,0,0,71.7,0,0,6.15,Elche,2022/2023,ARG,Argentina
A.Witsel,35,Defender,186,81,25,8,2255,0,0,0,2,1,0.3,92.7,1.2,0,6.55,Atletico Madrid,2022/2023,BEL,Belgium
Abner,23,Defender,182,75,7,6,606,0,0,0,2,0,0.4,76.4,0.7,0,6.21,Real Betis,2022/2023,BRA,Brazil
Abraham,38,Midfielder,177,75,13,8,991,0,1,1,3,0,0.5,77.4,0.7,0,6.37,Espanyol,2013/2014,ESP,Spain
Abraham,38,Midfielder,177,75,16,6,1277,1,1,2,2,0,0.6,79,0.9,1,6.41,Espanyol,2014/2015,ESP,Spain
Abraham,38,Midfielder,177,75,13,7,1102,1,1,2,1,0,0.8,79.9,0.4,0,6.46,Espanyol,2015/2016,ESP,Spain
Adrian,37,Goalkeeper,190,80,31,1,2868,0,0,0,5,0,0,47.7,0.5,1,6.91,Real Betis,2012/2013,ESP,Spain
Adriano,39,Defender,172,75,11,4,951,0,1,1,3,0,0.5,88.6,0.3,1,6.98,Barcelona,2010/2011,BRA,Brazil
Adriano,39,Defender,172,75,20,6,1733,1,5,6,3,0,0.8,89.9,0.5,1,7.13,Barcelona,2011/2012,BRA,Brazil
Adriano,39,Defender,172,75,18,5,1444,5,1,6,3,0,0.7,90.6,1.1,1,7.2,Barcelona,2012/2013,BRA,Brazil
Adriano,39,Defender,172,75,24,2,2119,3,1,4,8,0,1.3,89.4,1.6,2,7.26,Barcelona,2013/2014,BRA,Brazil
Adriano,39,Defender,172,75,10,6,953,0,1,1,2,0,0.5,89.6,0.8,0,7.11,Barcelona,2014/2015,BRA,Brazil
Adriano,39,Defender,172,75,4,4,431,0,1,1,0,0,0.1,91.3,0.4,0,6.68,Barcelona,2015/2016,BRA,Brazil
Albentosa,35,Defender,193,89,17,0,1530,2,2,4,5,0,0.5,66.9,3.6,2,7.1,Eibar,2014/2015,ESP,Spain
Albentosa,35,Defender,193,89,27,2,2553,2,0,2,11,0,0.6,69.7,1.8,2,6.93,Malaga,2015/2016,ESP,Spain
Albentosa,35,Defender,193,89,26,1,2335,1,1,2,10,1,0.4,81.5,1.7,0,6.64,Deportivo La Coruna,2016/2017,ESP,Spain
Albentosa,35,Defender,193,89,19,1,1749,1,0,1,5,0,0.6,78.8,2.1,0,6.48,Deportivo La Coruna,2017/2018,ESP,Spain
